"28.08.2022 10:35:29",8975
"28.08.2022 10:35:30",8975
"28.08.2022 10:35:31",9050
"28.08.2022 10:35:32",9050
"28.08.2022 10:35:33",9100
"28.08.2022 10:35:34",9100
"28.08.2022 10:35:35",9175
"28.08.2022 10:35:36",9175
"28.08.2022 10:35:37",9225
"28.08.2022 10:35:38",9225
"28.08.2022 10:35:39",9275
"28.08.2022 10:35:40",9275
"28.08.2022 10:35:41",9325
"28.08.2022 10:35:42",9325
"28.08.2022 10:35:43",9375
"28.08.2022 10:35:44",9375
"28.08.2022 10:35:45",9400
"28.08.2022 10:35:46",9400
"28.08.2022 10:35:47",9450
"28.08.2022 10:35:48",9450
"28.08.2022 10:35:49",9475
"28.08.2022 10:35:50",9475
"28.08.2022 10:35:51",9525
"28.08.2022 10:35:52",9525
"28.08.2022 10:35:53",9550
"28.08.2022 10:35:54",9550
"28.08.2022 10:35:55",9575
"28.08.2022 10:35:56",9575
"28.08.2022 10:35:57",9575
"28.08.2022 10:35:58",9575
"28.08.2022 10:35:59",9600
"28.08.2022 10:36:00",9600
"28.08.2022 10:36:01",9625
"28.08.2022 10:36:02",9625
"28.08.2022 10:36:03",9650
"28.08.2022 10:36:04",9650
"28.08.2022 10:36:05",9650
"28.08.2022 10:36:05",9650
"28.08.2022 10:36:06",9675
"28.08.2022 10:36:07",9675
"28.08.2022 10:36:08",9675
"28.08.2022 10:36:09",9675
"28.08.2022 10:36:10",9675
"28.08.2022 10:36:11",9675
"28.08.2022 10:36:12",9700
"28.08.2022 10:36:13",9700
"28.08.2022 10:36:14",9700
"28.08.2022 10:36:15",9700
"28.08.2022 10:36:16",9700
