"28.08.2022 10:19:05",1975
"28.08.2022 10:19:06",1975
"28.08.2022 10:19:07",1975
"28.08.2022 10:19:08",1975
"28.08.2022 10:19:09",1975
"28.08.2022 10:19:10",1975
"28.08.2022 10:19:11",1975
"28.08.2022 10:19:12",1975
"28.08.2022 10:19:13",1975
"28.08.2022 10:19:14",1975
"28.08.2022 10:19:15",1975
"28.08.2022 10:19:16",1975
"28.08.2022 10:19:17",1975
"28.08.2022 10:19:18",1975
"28.08.2022 10:19:19",1975
"28.08.2022 10:19:20",1975
"28.08.2022 10:19:21",1975
"28.08.2022 10:19:22",1975
"28.08.2022 10:19:23",1975
"28.08.2022 10:19:24",1975
"28.08.2022 10:19:25",1975
"28.08.2022 10:19:26",1975
"28.08.2022 10:19:27",1975
"28.08.2022 10:19:28",1975
"28.08.2022 10:19:29",1975
"28.08.2022 10:19:30",1975
"28.08.2022 10:19:31",1975
"28.08.2022 10:19:32",1975
"28.08.2022 10:19:33",1975
"28.08.2022 10:19:34",1975
"28.08.2022 10:19:35",1975
"28.08.2022 10:19:36",2000
"28.08.2022 10:19:36",2000
"28.08.2022 10:19:37",2025
"28.08.2022 10:19:38",2025
"28.08.2022 10:19:39",2050
"28.08.2022 10:19:40",2050
"28.08.2022 10:19:41",2075
"28.08.2022 10:19:42",2075
"28.08.2022 10:19:43",2100
"28.08.2022 10:19:44",2100
"28.08.2022 10:19:45",2125
"28.08.2022 10:19:46",2125
"28.08.2022 10:19:47",2175
"28.08.2022 10:19:48",2175
"28.08.2022 10:19:49",2200
"28.08.2022 10:19:50",2200
"28.08.2022 10:19:51",2250
"28.08.2022 10:19:52",2250
"28.08.2022 10:19:53",2300
"28.08.2022 10:19:54",2300
"28.08.2022 10:19:55",2350
"28.08.2022 10:19:56",2350
"28.08.2022 10:19:57",2375
"28.08.2022 10:19:58",2375
"28.08.2022 10:19:59",2425
"28.08.2022 10:20:00",2425
"28.08.2022 10:20:01",2475
"28.08.2022 10:20:02",2475
"28.08.2022 10:20:03",2525
"28.08.2022 10:20:04",2525
"28.08.2022 10:20:05",2575
"28.08.2022 10:20:06",2575
"28.08.2022 10:20:07",2625
"28.08.2022 10:20:08",2625
"28.08.2022 10:20:09",2675
"28.08.2022 10:20:10",2675
"28.08.2022 10:20:11",2725
"28.08.2022 10:20:12",2725
"28.08.2022 10:20:13",2800
"28.08.2022 10:20:14",2800
"28.08.2022 10:20:15",2850
"28.08.2022 10:20:16",2850
"28.08.2022 10:20:17",2900
"28.08.2022 10:20:18",2900
"28.08.2022 10:20:19",2950
"28.08.2022 10:20:20",2950
"28.08.2022 10:20:21",3000
"28.08.2022 10:20:21",3000
"28.08.2022 10:20:22",3075
"28.08.2022 10:20:23",3075
"28.08.2022 10:20:24",3125
"28.08.2022 10:20:25",3125
"28.08.2022 10:20:26",3175
"28.08.2022 10:20:27",3175
"28.08.2022 10:20:28",3225
"28.08.2022 10:20:29",3225
"28.08.2022 10:20:30",3300
"28.08.2022 10:20:31",3300
"28.08.2022 10:20:32",3350
"28.08.2022 10:20:33",3350
"28.08.2022 10:20:34",3400
"28.08.2022 10:20:35",3400
"28.08.2022 10:20:36",3450
"28.08.2022 10:20:37",3450
"28.08.2022 10:20:38",3525
"28.08.2022 10:20:39",3525
"28.08.2022 10:20:40",3575
"28.08.2022 10:20:41",3575
"28.08.2022 10:20:42",3625
"28.08.2022 10:20:43",3625
"28.08.2022 10:20:44",3675
"28.08.2022 10:20:45",3675
"28.08.2022 10:20:46",3750
"28.08.2022 10:20:47",3750
"28.08.2022 10:20:48",3800
"28.08.2022 10:20:49",3800
"28.08.2022 10:20:50",3850
"28.08.2022 10:20:51",3850
"28.08.2022 10:20:52",3900
"28.08.2022 10:20:53",3900
"28.08.2022 10:20:54",3950
"28.08.2022 10:20:55",3950
"28.08.2022 10:20:56",4025
"28.08.2022 10:20:57",4025
"28.08.2022 10:20:58",4075
"28.08.2022 10:20:59",4075
"28.08.2022 10:21:00",4125
"28.08.2022 10:21:01",4125
"28.08.2022 10:21:02",4200
"28.08.2022 10:21:03",4200
"28.08.2022 10:21:04",4250
"28.08.2022 10:21:05",4250
"28.08.2022 10:21:06",4325
"28.08.2022 10:21:06",4325
"28.08.2022 10:21:07",4375
"28.08.2022 10:21:08",4375
"28.08.2022 10:21:09",4425
